Date,Ticker,Close,High,Low,Open,Volume
2023-05-23,TSLA,185.77000427246094,192.9600067138672,185.25999450683594,186.1999969482422,156952100
2023-05-24,AAPL,170.1365509033203,170.71080319124064,168.82964388505917,169.393985633902,45143500
2023-05-24,MSFT,309.0444641113281,311.65388239302536,307.82343004625983,309.9109947219232,23384900
2023-05-24,TSLA,182.89999389648438,184.22000122070312,178.22000122070312,182.22999572753906,137605100
2023-05-25,AAPL,171.27517700195312,172.17614480297772,169.98806071937864,170.70092465718818,56058300
2023-05-25,MSFT,320.9297180175781,321.8946936022039,315.10034835094876,318.29072976190264,43301700
2023-05-25,TSLA,184.47000122070312,186.77999877929688,180.5800018310547,186.5399932861328,96870700
2023-05-26,AAPL,173.69094848632812,174.0275895351184,171.39395459047836,171.60187949980389,54835000
2023-05-26,MSFT,327.7929382324219,328.29510888578733,318.9208860691988,319.05872682002087,36630600
2023-05-26,TSLA,193.1699981689453,198.60000610351562,184.52999877929688,184.6199951171875,162061500
2023-05-30,AAPL,175.54241943359375,177.21566879798618,174.81966018947244,175.20579349606086,55964400
2023-05-30,MSFT,326.138671875,330.59930960813324,325.45923440138364,330.0971389039491,29503100
2023-05-30,TSLA,201.16000366210938,204.47999572753906,197.52999877929688,200.10000610351562,128818700
2023-05-31,AAPL,175.492919921875,177.57210865507508,175.00777185545402,175.57212869440465,99625300
2023-05-31,MSFT,323.36187744140625,330.79626374577583,322.3180799641337,327.2021566585661,45950600
2023-05-31,TSLA,203.92999267578125,203.9499969482422,195.1199951171875,199.77999877929688,150711700
2023-06-01,AAPL,178.3047637939453,178.33446519527467,175.17608525533697,175.9384564736909,68901800
2023-06-01,MSFT,327.4877014160156,328.42316754915356,319.74806391564715,320.9395286349785,26773900
2023-06-01,TSLA,207.52000427246094,209.8000030517578,199.3699951171875,202.58999633789062,148029900
2023-06-02,AAPL,179.15621948242188,179.97799341291704,177.48297022337377,179.2354282464183,61945900
2023-06-02,MSFT,330.2644958496094,332.3323475779333,327.4581277933345,329.1321101568125,25864000
2023-06-02,TSLA,213.97000122070312,217.25,209.75,210.14999389648438,164129000
2023-06-05,AAPL,177.79981994628906,183.1165821425977,176.275077551752,180.8195882273271,121946500
2023-06-05,MSFT,330.7962341308594,333.3761130137204,329.535834140366,330.08725725806266,21307100
2023-06-05,TSLA,217.61000061035156,221.2899932861328,214.52000427246094,217.8000030517578,151143100
2023-06-06,AAPL,177.43348693847656,178.33445457100666,175.6711182885981,178.18594757320713,64848400
2023-06-06,MSFT,328.5708923339844,330.235018509985,327.0840329482656,330.19562255099885,20396200
2023-06-06,TSLA,221.30999755859375,221.91000366210938,212.52999877929688,216.13999938964844,146911600
2023-06-07,AAPL,176.05728149414062,179.41367589423808,175.56223798316736,176.67113061333816,61944600
2023-06-07,MSFT,318.42852783203125,329.36840112758483,317.5619972640064,326.5718897809709,40717100
2023-06-07,TSLA,224.57000732421875,230.8300018310547,223.1999969482422,228.0,185710800
2023-06-08,AAPL,178.78001403808594,179.04732664647344,175.70084291207064,176.1364684949153,50214900
2023-06-08,MSFT,320.2797546386719,321.63862942191327,318.3989962118977,318.97995875467535,23277700
2023-06-08,TSLA,234.86000061035156,235.22999572753906,223.00999450683594,224.22000122070312,164489700
2023-06-09,AAPL,179.16615295410156,180.42355258623877,178.83942242611607,179.70079329510486,48870700
2023-06-09,MSFT,321.7863464355469,324.9373314399376,319.44278312053285,320.0138891984146,22514900
2023-06-09,TSLA,244.39999389648438,252.4199981689453,242.02000427246094,249.07000732421875,199882300
2023-06-12,AAPL,181.9680938720703,182.06710862095264,179.17605622243772,179.47308536155512,54274900
2023-06-12,MSFT,326.7688903808594,327.01506251011267,320.18132179801705,323.54893969802896,24260300
2023-06-12,TSLA,249.8300018310547,250.97000122070312,244.58999633789062,247.94000244140625,150337900
2023-06-13,AAPL,181.49282836914062,182.32449774459167,180.63145759510397,180.98788948565831,54929100
2023-06-13,MSFT,329.1714782714844,331.82029234775854,325.3311997009598,329.3487149631308,22951300
2023-06-13,TSLA,258.7099914550781,259.67999267578125,251.33999633789062,253.50999450683594,162384300
2023-06-14,AAPL,182.12648010253906,182.56212075064622,180.21561965950994,181.5522278943548,57462900
2023-06-14,MSFT,332.1748046875,333.8487871057347,327.71416712277926,329.2207392790675,26003800
2023-06-14,TSLA,256.7900085449219,261.57000732421875,250.5,260.1700134277344,170575500
2023-06-15,AAPL,184.16607666015625,184.67103069686027,181.95818688950908,182.13641040467775,65433200
2023-06-15,MSFT,342.77008056640625,344.4834289788281,332.0369816851605,332.3126932693469,38899100
2023-06-15,TSLA,255.89999389648438,258.95001220703125,247.2899932861328,248.39999389648438,160171200
2023-06-16,AAPL,183.08689880371094,185.1363862861082,182.44334825251562,184.87895397960628,101235600
2023-06-16,MSFT,337.0884094238281,346.088476963345,336.71425302671787,345.94077969470817,46533600
2023-06-16,TSLA,260.5400085449219,263.6000061035156,257.2099914550781,258.9200134277344,167563700
2023-06-20,AAPL,183.1759796142578,184.2551858622496,182.58193651385486,182.58193651385486,49799100
2023-06-20,MSFT,332.8739318847656,336.842225295789,330.7174616885454,334.1146489977438,26375400
2023-06-20,TSLA,274.45001220703125,274.75,261.1199951171875,261.5,165611200
2023-06-21,AAPL,182.13641357421875,183.57203672168455,180.77998409317422,183.0670826761933,49515700
2023-06-21,MSFT,328.4527282714844,332.55889297136713,326.98555186795784,331.2197008440699,25117800
2023-06-21,TSLA,259.4599914550781,276.989990234375,257.7799987792969,275.1300048828125,211797100
2023-06-22,AAPL,185.14625549316406,185.1957628610581,181.84926421078353,181.91857754734076,51245300
2023-06-22,MSFT,334.5085144042969,334.9122402862619,328.23605360829237,329.0041094190213,23556800
2023-06-22,TSLA,264.6099853515625,265.0,248.25,250.77000427246094,166875900
2023-06-23,AAPL,184.8294219970703,185.70070333532985,183.17597862652977,183.71063403229002,53079300
2023-06-23,MSFT,329.89031982421875,332.78530632497916,328.34438176725655,329.2404218291187,23084700
2023-06-23,TSLA,256.6000061035156,262.45001220703125,252.8000030517578,259.2900085449219,176584100
2023-06-26,AAPL,183.43341064453125,186.18585111473345,183.39379870692287,184.97794384564872,48088700
2023-06-26,MSFT,323.5686340332031,330.96362393512885,323.460302676421,328.61023414140016,21520600
2023-06-26,TSLA,241.0500030517578,258.3699951171875,240.6999969482422,250.07000732421875,179990600
2023-06-27,AAPL,186.1957550048828,186.52248552112178,183.8294477274505,184.04726807160984,50730800
2023-06-27,MSFT,329.4472351074219,331.0030296985232,324.2579075361374,326.7787076649522,24354100
2023-06-27,TSLA,250.2100067138672,250.38999938964844,240.85000610351562,243.24000549316406,164968200
2023-06-28,AAPL,187.37396240234375,188.01751290126907,185.7403249158235,186.06704032710473,51216800
2023-06-28,MSFT,330.7076721191406,332.8050636439162,328.6988989622739,329.5358902818276,20259500
2023-06-28,TSLA,256.239990234375,259.8800048828125,248.88999938964844,249.6999969482422,159770800
2023-06-29,AAPL,187.71058654785156,188.18583917474905,187.06703605511274,187.2056476277424,46347300
2023-06-29,MSFT,329.9198303222656,330.96359760301345,327.52704476641753,329.58503987846956,16997000
2023-06-29,TSLA,257.5,260.739990234375,253.61000061035156,258.0299987792969,131283400
2023-06-30,AAPL,192.0471649169922,192.55210381756805,189.36402266288647,189.73036510372253,85069600
2023-06-30,MSFT,335.3258361816406,337.48230643910676,332.0369801390501,332.5785468035808,26823800
2023-06-30,TSLA,261.7699890136719,264.45001220703125,259.8900146484375,260.6000061035156,112267600
2023-07-03,AAPL,190.5521697998047,191.95809166806356,189.85909674419335,191.85907691511048,31458200
2023-07-03,MSFT,332.8148498535156,335.68029693733763,331.41660903960724,333.9964880500449,12508700
2023-07-03,TSLA,279.82000732421875,284.25,275.1099853515625,276.489990234375,119685900
2023-07-05,AAPL,189.43336486816406,191.06700252473485,188.7303963864849,189.6709912086324,46920300
2023-07-05,MSFT,332.972412109375,336.41882187846574,329.6047942488933,329.9592676867089,18172400
2023-07-05,TSLA,282.4800109863281,283.8500061035156,277.6000061035156,278.82000732421875,131530900
2023-07-06,AAPL,189.9085693359375,190.11649423604223,187.32444187549908,187.95809689875657,45094300
2023-07-06,MSFT,336.0445861816406,337.73825136478087,330.3629451560821,332.13537218597827,28161200
2023-07-06,TSLA,276.5400085449219,279.9700012207031,272.8800048828125,278.0899963378906,120332100
2023-07-07,AAPL,188.78976440429688,190.76004279032819,188.35413885501103,189.5125387247038,46778000
2023-07-07,MSFT,332.056640625,336.5566740578288,331.84000796378285,334.1244923820167,21185300
2023-07-07,TSLA,274.42999267578125,280.7799987792969,273.7699890136719,278.42999267578125,113602000
2023-07-10,AAPL,186.7403106689453,188.10663557063202,185.18586681905202,187.38386117936162,59922200
2023-07-10,MSFT,326.74920654296875,330.09717183988954,322.57413647427785,329.47681321075055,32791400
2023-07-10,TSLA,269.6099853515625,277.5199890136719,265.1000061035156,276.4700012207031,119425400
2023-07-11,AAPL,186.2155303955078,187.42343752111742,184.75020613613052,187.28482597100776,46638100
2023-07-11,MSFT,327.37939453125,327.7634074291619,321.9931471069892,325.99098010741216,26698200
2023-07-11,TSLA,269.7900085449219,270.8999938964844,266.3699951171875,268.6499938964844,91972400
2023-07-12,AAPL,187.88880920410156,189.7996698114742,186.60169311695756,187.79968989475896,60750200
2023-07-12,MSFT,332.0369567871094,336.4188023518634,330.53038466322164,331.4461377080676,29995300
2023-07-12,TSLA,271.989990234375,276.5199890136719,271.4599914550781,276.3299865722656,95672100
2023-07-13,AAPL,188.6511688232422,189.29473443261006,187.89870814797314,188.61157199087162,41342300
2023-07-13,MSFT,337.41339111328125,338.47684155339823,333.82911027190704,334.3608505171208,20567200
2023-07-13,TSLA,277.8999938964844,279.45001220703125,270.6000061035156,274.5899963378906,112681500
2023-07-14,AAPL,188.79966735839844,189.28480025511277,187.75017769506536,188.34422075160825,41573900
2023-07-14,MSFT,339.9538269042969,346.0490507428633,339.03807386853134,342.2678507449193,28302200
2023-07-14,TSLA,281.3800048828125,285.29998779296875,276.30999755859375,277.010009765625,119771100
2023-07-17,AAPL,192.06698608398438,192.39371661286773,189.90858852856573,189.99769273438966,50520200
2023-07-17,MSFT,340.4363708496094,341.67705794335393,336.96042159632077,340.3871183937117,20363900
2023-07-17,TSLA,290.3800048828125,292.2300109863281,283.57000732421875,286.6300048828125,131569600
2023-07-18,AAPL,191.80955505371094,192.4036133115075,190.51254346863507,191.43333225746687,48353800
2023-07-18,MSFT,353.98565673828125,361.1640442664553,336.9308748774754,340.5348083176435,64872700
2023-07-18,TSLA,293.3399963378906,295.260009765625,286.010009765625,290.1499938964844,112434700
2023-07-19,AAPL,193.1659698486328,196.26493172677777,190.74024473686075,191.18579595006162,80507300
2023-07-19,MSFT,349.6431884765625,356.9101946041354,347.04362639492615,356.21107416498864,39732900
2023-07-19,TSLA,291.260009765625,299.2900085449219,289.5199890136719,296.0400085449219,142355400
2023-07-20,AAPL,191.2154998779297,194.52238670645607,190.5917402572243,193.1560618639693,59581200
2023-07-20,MSFT,341.5588684082031,352.488915911332,340.0818357740048,348.15629286107804,33778400
2023-07-20,TSLA,262.8999938964844,280.92999267578125,261.20001220703125,279.55999755859375,175158300
2023-07-21,AAPL,190.0373077392578,193.03727024392953,189.33433929774543,192.17589935868594,71917800
2023-07-21,MSFT,338.5063781738281,344.9363933202969,334.6267028122205,343.80400747725736,69368900
2023-07-21,TSLA,260.0199890136719,268.0,255.8000030517578,268.0,161050100
2023-07-24,AAPL,190.8392791748047,192.97787083183135,190.3442356490594,191.49274025459553,45377800
2023-07-24,MSFT,339.82586669921875,341.6081807029948,337.0687506525082,340.55455669395104,26678100
2023-07-24,TSLA,269.05999755859375,269.8500061035156,254.1199951171875,255.85000610351562,136508500
2023-07-25,AAPL,191.70066833496094,192.51254704612998,191.00761035440865,191.41354970999316,37283200
2023-07-25,MSFT,345.60595703125,346.5020271113136,339.78644478620345,341.79518755329605,41637700
2023-07-25,TSLA,265.2799987792969,272.8999938964844,265.0,272.3800048828125,112757300
2023-07-26,AAPL,192.5718994140625,193.70059786031172,191.40360413966724,191.75012548540775,47471900
2023-07-26,MSFT,332.5982666015625,339.3926421656176,328.00961399538977,336.212087083463,58383700
2023-07-26,TSLA,264.3500061035156,268.0400085449219,261.75,263.25,95856200
2023-07-27,AAPL,191.3046112060547,195.24515323301043,190.6412547294524,194.07685782549473,47460200
2023-07-27,MSFT,325.65618896484375,336.1037197516402,324.0117459121444,335.2667585487862,39635300
2023-07-27,TSLA,255.7100067138672,269.1300048828125,255.3000030517578,268.30999755859375,103697300
2023-07-28,AAPL,193.8887176513672,194.6807901855661,192.21546838859783,192.7402132321551,48291400
2023-07-28,MSFT,333.1890869140625,334.8039906913591,328.0687240684187,328.56106838340247,28484900
2023-07-28,TSLA,266.44000244140625,267.25,258.2300109863281,259.8599853515625,111446000
2023-07-31,AAPL,194.50259399414062,194.54220593555127,193.3243880114047,194.1164606567971,38824100
2023-07-31,MSFT,330.776611328125,332.52935585315663,328.255780838449,331.7612999388239,25446000
2023-07-31,TSLA,267.42999267578125,269.0799865722656,263.7799987792969,267.4800109863281,84582200
2023-08-01,AAPL,193.67092895507812,194.77982161953312,193.3441984148306,194.29468863259882,35175100
2023-08-01,MSFT,331.1901550292969,333.3564819361362,328.59059279140047,330.05776916675796,18311900
2023-08-01,TSLA,261.07000732421875,266.4700012207031,260.25,266.260009765625,83166000
2023-08-02,AAPL,190.67095947265625,193.24517665133837,189.94820018063527,193.10656507331342,50389300
2023-08-02,MSFT,322.4854431152344,328.5215876676995,321.36288394253444,328.5215876676995,27761300
2023-08-02,TSLA,254.11000061035156,259.5199890136719,250.49000549316406,255.57000732421875,101752900
2023-08-03,AAPL,189.27493286132812,190.46303425792703,188.79969532419432,189.67097673188036,61235200
2023-08-03,MSFT,321.6583557128906,324.82905395091615,320.9592352774214,321.0084576833229,18253700
2023-08-03,TSLA,259.32000732421875,260.489990234375,252.0,252.0399932861328,97569100
2023-08-04,AAPL,180.18594360351562,185.52251207833032,180.11663025996506,183.68094960257173,115799700
2023-08-04,MSFT,322.7611999511719,330.00852304114176,322.229459739469,326.7984288690622,23727700
2023-08-04,TSLA,253.86000061035156,264.7699890136719,253.11000061035156,260.9700012207031,99242600
2023-08-07,AAPL,177.0770721435547,181.31464344213896,175.5919415919706,180.32455640774955,97576100
2023-08-07,MSFT,325.0555114746094,326.0401999902519,322.50517182513227,323.34216307349016,17741500
2023-08-07,TSLA,251.4499969482422,253.64999389648438,242.75999450683594,251.4499969482422,111097900
2023-08-08,AAPL,178.0176544189453,178.48299654054432,175.81965996172053,177.90874423926195,67823000
2023-08-08,MSFT,321.0576477050781,323.716318462382,318.0543600406065,321.95371777438714,22327600
2023-08-08,TSLA,249.6999969482422,250.9199981689453,245.00999450683594,247.4499969482422,96642200
2023-08-09,AAPL,176.423583984375,179.13641237321562,175.25527360727992,179.0770095774785,60378500
2023-08-09,MSFT,317.296142578125,322.10139655564694,316.13418746953784,321.47121162839164,22373300
2023-08-09,TSLA,242.19000244140625,251.10000610351562,241.89999389648438,250.8699951171875,101596300
2023-08-10,AAPL,176.20578002929688,178.95822060931928,175.8394526832055,177.70080592181807,54686900
2023-08-10,MSFT,317.98541259765625,323.23381851196274,316.26220792584803,321.02809609784106,20113700
2023-08-10,TSLA,245.33999633789062,251.8000030517578,243.0,245.39999389648438,109498600
2023-08-11,AAPL,176.26527404785156,177.08815781935616,175.03591791571532,175.7993186650753,51988100
2023-08-11,MSFT,316.0948486328125,317.47340645136524,314.32239139441043,315.356332296055,24342600
2023-08-11,TSLA,242.64999389648438,243.7899932861328,238.02000427246094,241.77000427246094,98866600
2023-08-14,AAPL,177.9209442138672,178.14896748076782,175.78937369863468,176.44371711975322,43675600
2023-08-14,MSFT,319.0784912109375,319.0981741641378,315.17910285494025,316.46907252216096,18836100
2023-08-14,TSLA,239.75999450683594,240.66000366210938,233.75,235.6999969482422,98595300
2023-08-15,AAPL,175.92819213867188,177.94078172124355,175.53162857549793,177.34593637648265,43622600
2023-08-15,MSFT,316.9318542480469,320.1124092027747,315.9865616184338,318.05441366158993,16966300
2023-08-15,TSLA,232.9600067138672,240.5,232.61000061035156,238.72999572753906,88197600
2023-08-16,AAPL,175.0557403564453,177.00883168990967,174.98633341606396,175.61093536777827,46964900
2023-08-16,MSFT,316.1621398925781,320.1289875880266,315.57006992613054,316.55684316556676,20698900
2023-08-16,TSLA,225.60000610351562,233.97000122070312,225.3800048828125,228.02000427246094,112484500
2023-08-17,AAPL,172.50775146484375,175.9876437638565,171.9922068223475,175.62082177696578,66062900
2023-08-17,MSFT,312.688720703125,317.6127097168365,312.02756935768224,316.3003145091052,21257200
2023-08-17,TSLA,219.22000122070312,226.74000549316406,218.8300018310547,226.05999755859375,120718400
2023-08-18,AAPL,172.99356079101562,173.59832997175556,170.48525954825683,170.82234004167174,61114200
2023-08-18,MSFT,312.2940368652344,314.1689001847318,307.429221422088,310.3303374450524,24744800
2023-08-18,TSLA,215.49000549316406,217.5800018310547,212.36000061035156,214.1199951171875,135813700
2023-08-21,AAPL,174.3319854736328,174.61950689363672,172.25000423465377,173.56859991663836,46311900
2023-08-21,MSFT,317.6225891113281,318.50080167384647,312.84661003586535,313.7248225983837,24040000
2023-08-21,TSLA,231.27999877929688,232.1300048828125,220.5800018310547,221.5500030517578,135702700
2023-08-22,AAPL,175.71005249023438,176.15619021692956,174.73846130997606,175.541512243613,42084200
2023-08-22,MSFT,318.1949157714844,321.7670303653258,317.2081424532329,321.1947150908699,16102000
2023-08-22,TSLA,233.19000244140625,240.82000732421875,229.5500030517578,240.25,130597900
2023-08-23,AAPL,179.56671142578125,179.99303161559698,176.80064510070915,176.9890180826326,52722800
2023-08-23,MSFT,322.67486572265625,324.8457790055064,319.18167984531766,319.5369338888436,21166400
2023-08-23,TSLA,236.86000061035156,238.97999572753906,229.2899932861328,229.33999633789062,101077600
2023-08-24,AAPL,174.8673858642578,179.54690878007156,174.5005486639036,179.12058855477642,54945800
2023-08-24,MSFT,315.7378234863281,328.57575251487145,315.72794611782484,328.4474671800425,23281400
2023-08-24,TSLA,230.0399932861328,238.9199981689453,228.17999267578125,238.66000366210938,99777400
2023-08-25,AAPL,177.07823181152344,177.6135940867137,174.3121656551708,175.8587845923081,51449600
2023-08-25,MSFT,318.7080383300781,321.05653339298726,314.58330321702437,317.21800107114086,21684100
2023-08-25,TSLA,238.58999633789062,239.0,230.35000610351562,231.30999755859375,106612200
2023-08-28,AAPL,178.6446990966797,179.04126265908485,177.0187642861302,178.5455506421133,43820700
2023-08-28,MSFT,319.41851806640625,321.83609449836024,317.46469615983295,321.3525852347555,14808500
2023-08-28,TSLA,238.82000732421875,244.3800048828125,235.35000610351562,242.5800018310547,107673700
2023-08-29,AAPL,182.5409698486328,183.31427930675537,177.9605961154563,178.1588778766287,53003900
2023-08-29,MSFT,324.06622314453125,324.6286911530099,317.6225946985404,317.6225946985404,19284600
2023-08-29,TSLA,257.17999267578125,257.4800109863281,237.77000427246094,238.5800018310547,134047600
2023-08-30,AAPL,186.04066467285156,186.2389615294947,183.15563299497873,183.35391472369568,60813900
2023-08-30,MSFT,324.44122314453125,325.4477211359216,322.13217708385923,324.32281515894806,15222100
2023-08-30,TSLA,256.8999938964844,260.510009765625,250.58999633789062,254.1999969482422,121988400
2023-08-31,AAPL,186.25880432128906,187.49808420340318,185.87214960318659,186.22906281435257,60794500
2023-08-31,MSFT,323.4248352050781,326.5331651614873,322.45778650386836,324.8457912046821,26411000
2023-08-31,TSLA,258.0799865722656,261.17999267578125,255.0500030517578,255.97999572753906,108861700
2023-09-01,AAPL,187.83518981933594,188.2912363685708,186.66530168187228,187.86493132785435,45732600
2023-09-01,MSFT,324.31292724609375,327.5988691949411,322.45778856177515,326.9278705558269,14931200
2023-09-01,TSLA,245.00999450683594,259.0799865722656,242.00999450683594,257.260009765625,132272500
2023-09-05,AAPL,188.07310485839844,188.35070233138782,186.0010326036107,186.66528478025867,45280000
2023-09-05,MSFT,329.1382141113281,330.4210374382803,324.31290845170753,324.64840775182194,18553900
2023-09-05,TSLA,256.489990234375,258.0,244.86000061035156,245.0,129469600
2023-09-06,AAPL,181.3413543701172,187.2304149251444,179.91370149278592,186.78426205503195,81755800
2023-09-06,MSFT,328.47711181640625,330.03620043198475,325.81281177247035,328.97049848276976,17535800
2023-09-06,TSLA,251.9199981689453,255.38999938964844,245.05999755859375,255.13999938964844,116959800
2023-09-07,AAPL,176.0372314453125,176.68166607969957,172.0517029915355,173.6776376395152,112488800
2023-09-07,MSFT,325.54638671875,328.67444125152036,324.67802138664604,326.9081387064647,18381000
2023-09-07,TSLA,251.49000549316406,252.80999755859375,243.27000427246094,245.07000732421875,115312900
2023-09-08,AAPL,176.65191650390625,178.69426259870855,176.26526175899272,176.82047189213844,65551300
2023-09-08,MSFT,329.84869384765625,331.7137098037089,325.1023167744585,325.72398875980934,19530100
2023-09-08,TSLA,248.5,256.5199890136719,246.6699981689453,251.22000122070312,118367700
2023-09-11,AAPL,177.82180786132812,178.7537488345446,175.81912716109244,178.52572555213936,58953100
2023-09-11,MSFT,333.4701843261719,333.94384636953174,330.9933736107888,332.779430943847,16583300
2023-09-11,TSLA,273.5799865722656,274.8500061035156,260.6099853515625,264.2699890136719,174667900
2023-09-12,AAPL,174.78805541992188,178.58521118121962,173.32075212571604,177.95070042200115,90370200
2023-09-12,MSFT,327.38177490234375,332.33539626234364,327.09563232037993,331.3782249333898,17565500
2023-09-12,TSLA,267.4800109863281,278.3900146484375,266.6000061035156,270.760009765625,135999900
2023-09-13,AAPL,172.71597290039062,175.77946927367296,172.48793449989455,174.99623588192003,84267900
2023-09-13,MSFT,331.6150207519531,332.3945800625575,326.7897151493459,326.9278477470877,16544400
2023-09-13,TSLA,271.29998779296875,274.9800109863281,268.1000061035156,270.07000732421875,111673700
2023-09-14,AAPL,174.23284912109375,174.58976234555206,172.09136977434392,172.50776601489048,60895800
2023-09-14,MSFT,334.2201232910156,336.3515270839073,332.1182913781519,334.6641532003969,20267000
2023-09-14,TSLA,276.0400085449219,276.7099914550781,270.4200134277344,271.32000732421875,107709800
2023-09-15,AAPL,173.50909423828125,174.9863213204115,172.329312484714,174.96648860625493,109205100
2023-09-15,MSFT,325.852294921875,332.93732030579133,325.28982688834475,332.46368837349866,37666900
2023-09-15,TSLA,274.3900146484375,278.9800109863281,271.0,277.54998779296875,133422800
2023-09-18,AAPL,176.4437255859375,177.84163701778533,174.65915940995401,174.9664984209427,67257600
2023-09-18,MSFT,324.7076110839844,326.0298836572718,322.043311199017,323.4642671224755,16834200
2023-09-18,TSLA,265.2799987792969,271.44000244140625,263.760009765625,271.1600036621094,101543300
2023-09-19,AAPL,177.53428649902344,178.08948146713516,175.6109216966876,175.99757641576028,51826900
2023-09-19,MSFT,324.3030090332031,325.0332416851502,320.21778360821713,321.8558307484151,16505900
2023-09-19,TSLA,266.5,267.8500061035156,261.20001220703125,264.3500061035156,103704000
2023-09-20,AAPL,173.9849853515625,178.158871491594,173.8957457034938,177.72264255589144,58436200
2023-09-20,MSFT,316.5272521972656,325.23059969956495,316.2707116235492,325.15167108778996,21436500
2023-09-20,TSLA,262.5899963378906,273.92999267578125,262.4599914550781,267.0400085449219,122514600
2023-09-21,AAPL,172.43836975097656,174.78805492740332,172.3689779372214,173.0530629204369,63047900
2023-09-21,MSFT,315.3036804199219,321.04670841856864,310.8335984468154,315.03726246226876,35529500
2023-09-21,TSLA,255.6999969482422,260.8599853515625,254.2100067138672,257.8500061035156,119531000
2023-09-22,AAPL,173.29098510742188,175.56135441857745,172.55734106823024,173.17201907467273,56725400
2023-09-22,MSFT,312.8170166015625,317.1982925065449,311.96837589582117,317.0700071580314,21447900
2023-09-22,TSLA,244.8800048828125,257.7900085449219,244.47999572753906,257.3999938964844,127524100
2023-09-25,AAPL,174.56991577148438,175.4522824052414,172.6564598476282,172.7060340664089,46172700
2023-09-25,MSFT,313.3399963378906,313.4682816827549,310.83358377019226,312.40254967459873,17836000
2023-09-25,TSLA,246.99000549316406,247.10000610351562,238.30999755859375,243.3800048828125,104636600
2023-09-26,AAPL,170.4852752685547,173.69747930093746,170.1878450472042,173.32074847329434,64588900
2023-09-26,MSFT,308.0114440917969,311.70196673842554,305.91945932011913,310.9618867351327,26297600
2023-09-26,TSLA,244.1199951171875,249.5500030517578,241.66000366210938,242.97999572753906,101993600
2023-09-27,AAPL,168.96836853027344,171.55598552227247,167.60021383109716,171.1395892983555,66921800
2023-09-27,MSFT,308.6528625488281,310.1428699166052,305.59385896293986,308.16932310170114,19410100
2023-09-27,TSLA,240.5,245.3300018310547,234.5800018310547,244.25999450683594,136597200
2023-09-28,AAPL,169.2261505126953,170.5546549284134,166.18247183150447,167.88772217595067,56294400
2023-09-28,MSFT,309.4916076660156,311.30726701468535,305.35702492417727,306.87663419975775,19683600
2023-09-28,TSLA,246.3800048828125,247.5500030517578,238.64999389648438,240.02000427246094,117058900
2023-09-29,AAPL,169.74168395996094,171.5857329254824,168.8791349237489,170.54473485773315,51814200
2023-09-29,MSFT,311.5736999511719,315.2444981907834,310.8138952768678,313.54724674421175,24140300
2023-09-29,TSLA,250.22000122070312,254.77000427246094,246.35000610351562,250.0,128346200
2023-10-02,AAPL,172.2598876953125,172.80517381863842,169.46406527821966,169.7515866559401,52164500
2023-10-02,MSFT,317.5436706542969,317.6325067612808,311.01123551145383,312.0966922830595,20570000
2023-10-02,TSLA,251.60000610351562,254.27999877929688,242.6199951171875,244.80999755859375,123810400
2023-10-03,AAPL,170.92147827148438,172.14094058886474,169.35504178574476,170.78267952738358,49594600
2023-10-03,MSFT,309.2449035644531,317.13909008245986,307.09371485170817,316.5864693213822,21033500
2023-10-03,TSLA,246.52999877929688,250.02000427246094,244.4499969482422,248.61000061035156,101985300
2023-10-04,AAPL,172.17068481445312,172.71597100628938,169.50375199905025,169.62271803074952,53020300
2023-10-04,MSFT,314.7411804199219,315.80691237012786,309.8467936401809,309.87639563246836,20720100
2023-10-04,TSLA,261.1600036621094,261.8599853515625,247.60000610351562,248.13999938964844,129721600
2023-10-05,AAPL,173.40997314453125,173.94533544106068,171.19908676207933,172.29956799243436,48527900
2023-10-05,MSFT,315.1358947753906,315.74771949407113,310.73489445489207,314.86947683543065,16965600
2023-10-05,TSLA,260.04998779296875,263.6000061035156,256.25,260.0,119159200
2023-10-06,AAPL,175.96783447265625,176.46354642551725,171.69478473153458,172.30947784007347,57224100
2023-10-06,MSFT,322.9314270019531,324.8358921681667,312.1163703803469,312.36306369557445,25645500
2023-10-06,TSLA,260.5299987792969,261.6499938964844,250.64999389648438,253.97999572753906,117947000
2023-10-09,AAPL,177.45498657226562,177.51446959158443,174.2923416030924,175.29367439346143,42390800
2023-10-09,MSFT,325.4576110839844,325.93124304462157,318.90542123178176,320.45466270221294,19891200
2023-10-09,TSLA,259.6700134277344,261.3599853515625,252.0500030517578,255.30999755859375,101377900
2023-10-10,AAPL,176.86013793945312,178.1787337581922,176.42390893139742,176.5726316175604,43698000
2023-10-10,MSFT,324.0465087890625,326.720656085552,323.3360307858184,326.58249336445317,20557100
2023-10-10,TSLA,263.6199951171875,268.94000244140625,257.6499938964844,257.75,122656000
2023-10-11,AAPL,178.258056640625,178.30763087133224,176.0769266408882,176.6717720255812,47551100
2023-10-11,MSFT,328.023193359375,328.4178966562557,324.786578142663,326.82917598535187,20063200
2023-10-11,TSLA,262.989990234375,268.6000061035156,260.8999938964844,266.20001220703125,103706300
2023-10-12,AAPL,179.16024780273438,180.77625872690152,177.50455631675857,178.52573701205876,56743100
2023-10-12,MSFT,326.7798767089844,329.2172081664268,324.37214724843665,326.19768402743284,19313100
2023-10-12,TSLA,258.8699951171875,265.4100036621094,256.6300048828125,262.9200134277344,111508100
